userName;content;rating;date;reviewVersion
Jan Eivind Lauvrak;Gud forby;1;03/08/2018;11.01.02
Kjell T. Svindland;"Uakseptabelt batteriforbruk, 11% siden siste lading, uten at appen har vært 
brukt.";2;03/08/2018;11.01.02
Stephen karlsen;Får opp feilmelding og bruker strøm;2;29/07/2018;
Alexander Sagen;"Running in the background constantly when closed and not in use. No more 
than one star until fixed or justified!";1;26/07/2018;10.07.02
Jan Sandtrø;"Du får bot når du taster feil selv om du ha betalt med denne appen. Styr 
unna.";1;25/07/2018;
Berit S.H Winther;Bruker mye strøm, også om natten når den ikke er i bruk.;3;25/07/2018;10.07.02
n0skillz Wanderer;"Ja, man sparer noen sekunder på å slippe å ta det på automat, og det er 
enklere å huske å stoppe parkeringa. Men, når man flere ganger opplever at 
appen trekker beløpet fra konto og i tillegg reserverer samme beløpet, så 
blir man mektig lei etterhvert. Greit det reserverte beløpet kommer 
tilbake, men ikke før det har gått 2-3 dager. Så sitter man der med 150kr 
mindre enn man trodde brått. Nei, appen slettes nå etter noen måneders bruk.";2;24/07/2018;11.01.01
Erik;"Får evig mange popups om at easypark kjører i bakgrunnen selv om jeg ikke 
har brukt den på flere måneder. Appen er nå avinnstallert";1;24/07/2018;5.09
Einar Solberg;Bare tøys og tull spør du meg...ikke rart den scorer dårlig....;1;20/07/2018;11.01.01
John Aleksander Sæter;"Får ikke fjernet betalings informasjonen uten og bytte med et annet kort. 
Får da heller ikke fjernet appen. Hjelp ikonet linker kun til en tom side. 
Veldig unyttig.";1;18/07/2018;10.09
Kristoffer Ellersgaard Koch;Hurtiglading i Danmark startet aldri. Support kunne ikke hjelpe.;1;16/07/2018;11.01.01
En Google-bruker;Får ikkje åpna appen, krasjer etter 30 sek.;1;15/07/2018;10.09
Eivind Naley;Enkelt og greit;5;13/07/2018;11.01.01
Anders Mathiesen;Finner ikke takstgruppe;1;12/07/2018;10.09
En Google-bruker;Endte opp med å betale 280kr for parkering på området med 150 som max;1;11/07/2018;10.09
H. N.;"Helt elendig at det ikke går an å skrive manuelt inn takstgruppe, men at vi 
må knote med utdaterte kart og lete oss fram til hvilken parkeringsplass vi 
er på. Fiks dette, er dere greie. Frem til det, er hele appen bare 
irriterende.";1;04/07/2018;10.09
Anne Lindmo;Fikk ikke lastet ned appen engang;1;04/07/2018;
Charlotte;"Enkel og bra app og lett å planlegge hvor man skal parkere på forhånd! 
Eneste forslaget jeg har er å legge inn hvilke steder det er egen mc 
parkering! Blir ofte til at jeg må leite for å sjekke om dette er tilfelle 
ett sted, hadde vært praktisk å ha i appen :)";5;30/06/2018;10.09
Anders Oppegård;Last heller ned bil i Oslo. Easypark svindler deg for 15%;1;27/06/2018;
Steffen Berntzen;"Kunne ikke åpne appen engang, sto bare å lastet inn og lastet inn. Ventet 
en halvtime så gadd jeg ikke mer.";1;25/06/2018;10.09
En Google-bruker;Kjempe enkelt og greit;5;25/06/2018;10.09
Kristian Svarstad;"Jeg er veldig fornøyd at jeg kan betale rett ifra mobilen og stoppe betalingen om jeg har betalt for mye og motsatt vei og alt det der.  MEN, jeg kjøpte meg en ny spiller til bilen min som er 6,2"" skjerm som er da i landskapsmodus, denne appen er da direkte ubrukelig i dette formatet da du ikke kan snurre på hjulet til å justere tiden man skal stå der... Litt optimalisering i landskapsmodus hadde nok gjort susen.";3;24/06/2018;10.09
Rashad Nabi;ønsker alle en god fornøyelse;5;22/06/2018;10.09
Randi Fosstveit;"Jeg syns man skulle hatt mulighet til å velge mellom betalingsmetode. Fra 
bankkort til å bli belastet på mobilfaktura og omvendt. I tilfellet 
bankkort ikke fungerer, så kunne man valgt faktura i stedet.";4;20/06/2018;10.09
Kristian Abrahamsen;ser bare en brøkdel av skjermen;1;15/06/2018;10.08
En Google-bruker;Dårlig app, uoversiktlig kart!;1;15/06/2018;
peter sivertsen sivertsen;Drittapp;1;13/06/2018;10.08
En Google-bruker;Får kun nettverksfeil.;1;12/06/2018;10.08
Morten Andersstuen;Før kunne jeg bruke den. Appen klarer ikke å gjennomføre betalingen.;2;09/06/2018;10.08
En Google-bruker;Utrolig praktisk!!!;5;08/06/2018;10.08
Jenny Stjern;"Ikke nok med at du betaler for parkeringen,men du betaler for flere 
parkeringen flere dager på rad..de trekker penger fra kontoen selv om du 
ikke har parkert..";1;05/06/2018;
Bjørnar Andrè Fonn;"Denne brukes til alle mine parkeringer. Fantastisk app som forenkler alt 
med parkeringen og kvitteringer. Paypal ligger som betalingsmetode og går 
helt smertefritt uten å bli bedt om ekstra pålogging eller passord! Har 
nylig hatt problem hvor jeg fikk bot da feil takstgruppe ble lagt inn. 
Dette kunne vært ungått med bruk av lokasjonstjeneste og kontroll. 
Stavanger og Oslo er tross alt langt fra hverandre";5;01/06/2018;10.08
Mr Primus;Ubrukelig. Akkurat som selskapet;1;30/05/2018;
atle hellem;"Bruker unødvendig mye strøm og data når appen ikke er i bruk. På topp etter 
operativsystem i strøm forbruk.";1;28/05/2018;10.08
ACDCNORWAY2;ubrukelig;1;28/05/2018;
Monica Lunde;Ser ikke lenger betalingshjulet. Så da blir den helt ubrukelig;2;22/05/2018;10.07.02
Raymond Holthe;"Nå vises inneholdet i appen på kun 1/4 av skjermen (sammenklemt) og jeg får 
ikke brukt appen i det heletatt. Ser at andre her opplever det samme. P20 
Pro";5;22/05/2018;10.07.02
Frode;"Rent søppel. Får ikke hentet glemt passord fordi bruker ikke eksisterer og 
får ikke lage ny fordi nummeret er i bruk.";1;21/05/2018;10.08
Arne Johan Olsen;Sjitn funke ikke 👎;1;21/05/2018;3.05.03
han hoye;"Kunne fint hatt nedtelling i applogoen. Lettere se hva for tid det er 
igjen, og kanskje en melding når en flyttet seg fra sonen bilen står i. 
Spørre om en skal stoppe parkering.. Men funker jo ok";3;21/05/2018;10.08
Janne Røising;"Sluttet å fungere Nå vises bare en flik av hjulet for å velge tid, app er 
umulig å bruke. Ser at flere melder det samme, og EasyPark svarer bare 
""dette er rart"". Kanskje på tide å få noen utviklere som kan jobben sin? 
Huawei Honor 8";1;20/05/2018;10.07.02
Rune Opedal;Fungerer utmerket. Bruker den alltid der jeg kan.;4;20/05/2018;10.08
Celina Pedersen;"Funker ikke lenger på min nye telefon. Får bare opp en liten del av 
betalingshjulet på skjermen, får ikke valgt parkeringstiden.";1;19/05/2018;5.06
Thomas Kveen;"Funker ikke lenger. Ser bare en liten flik av betalingshjulet. Har akkurat 
betalt for en parkering uten at jeg visste om det. Bortkastede penger. 
Appen har gått fra ganske bra til helt rævva.";1;18/05/2018;10.08
Eivind Dybendal;Fungerer ikke lengre på Huawei tlf. Display forskyves ut;2;18/05/2018;10.07.02
Christel Villanger;"Fungerte bra før. Men nå får ikke brukt den siden jeg kun ser 1/5 av 
skjermen. Har avinstallert og lastet ned på nytt uten at det hjalp. Helt 
ubrukelig nå";2;18/05/2018;10.07.02
Tor André Sanne;"Har fungert fint frem til siste oppdatering. Får ikke snurret på hjulet 
lenger. Å da blir den ganske ubrukelig";3;18/05/2018;10.07.02
Magne Kræmer Eliassen;"Ubrukelig etter oppdatering. Får bare se litt av ""hjulet""";1;18/05/2018;10.07.02
Per Gundersen;Funker ikke;1;17/05/2018;10.08
Per.Magnus Baardslett;"Den funker ikke for ett øre, får bare sett på 1 tredje del på skjermen. 
Funket før. Men, nå er den helt ubrukelig.";1;17/05/2018;10.08
Øyvind Foss;"Etter oppdatering: får ikke sett hjulet, kart eller sone.. alt er på 
utsiden av skjermen.";2;17/05/2018;10.07.02
Glyn Rosenlund;Halve tidshjulet er borte på min Huawei P9. Er nå blitt en ubrukelig App.;1;16/05/2018;
En Google-bruker;Dyrt;1;16/05/2018;
Andreas Herheim;"Helt umulig å bruke app. Et bilde ligger utenpå der du angir regnummer og 
tid. Hjulet er mulig å bruke, men ikke noe annet. Forsøkte å reinstallere 
app, men det samme skjer.";2;16/05/2018;10.07.02
Bjarte Kaldestad;"Etter siste oppdatering ser man ikkje parkeringshjulet lenger, og appen er 
da ubrukelig.";1;15/05/2018;10.07.02
Dan-Erik Johansen;"Appen fungerer fint Men her i byen jeg bor er det gratis i parkere 1t på en 
parkeringsplass. Dette får mann ikke ved bruk av appen..";2;15/05/2018;10.07.02
Per-Olav Andresen;Etter oppdatering så er det bare halv sjerm;1;14/05/2018;10.07.02
Sissel Furenes;"Appen virket greit heilt til jeg fikk meg ny tlf, Huawei p20, på den virker 
den ikke i det ikke tatt 😡";2;14/05/2018;10.07.02
Ove Engene;"Fungerer, men begriper ikke hvorfor den må tappe batteriet så mye når den 
ikke er i bruk. Må deaktiveres mellom hver gang den brukes!";3;14/05/2018;5.09.02
I F;"Vet ikje ka dokk har gjort,men itte oppdatering så ser eg bare halve 
klokken og ka tid den går ut ser eg ikje. Må bare ta en sjangs";1;14/05/2018;10.07.02
Kjell Tore Steiro;"Måtte installere appen for å få parkert, Får kun opp ""Ukjent feil"" etter å 
ha gått gjennom prosessen med å finne p-plassen på kart, registrere skilt 
og registrere kort. Blei til slutt dritt lei, avinstallerte appen og dro. 
HardPark.";1;13/05/2018;
Sten;"Ser bare nederst del av hjulet, så Jeg ser ikke hvor lenge jeg parkerer 
eller hva det vil koste.";1;11/05/2018;10.07.02
Trond Vo;Bra;4;09/05/2018;10.07.02
Herleik Vågslid;"Det er frekt å ta betaling for kvittering. Det er dårlig service at 
kvittering ikke kommer på epost før dagen etter. Det blir enklere å betale 
med kort i automaten.";2;07/05/2018;10.07.02
En Google-bruker;"Brukte appen, men fikk bot likevel. I svaret på klagen står det at jeg har 
betalt til feil parkeringsselskap, men appens logo sto på skiltet der jeg 
parkerte. I tillegg er det dyrere enn å løse billett, så denne appen bruker 
jeg aldri igjen.";1;04/05/2018;10.07.02
Bente 1965;Veldig fornøyd!;5;03/05/2018;10.07.02
En Google-bruker;Dere sier at få sms men sender ikke;1;01/05/2018;10.07.02
Marius Gålås;"Appen var fin. Måtte reinstallere etter en telefoncrash, og det nye 
brukergrensesnittet er så rævva at jeg kommer ikke til å bruke denne mer. 
Jeg vil også si opp den ""premiumavtalen"" jeg har med dere. Makan til drit...";1;25/04/2018;10.07.02
odd bjørn lie;"Finner ikke parkeringen. Prøver og få det til manuelt men det funker ikke. 
Dårlig uoversiktlig og ikke lett i det hele tatt..";1;25/04/2018;10.07.02
Fredrik Kleppe;Meget enkel app å ta i bruk. Sparer mye tid med denne.;4;22/04/2018;10.07.02
Ronny Lund;Fungerer utmerket.;5;19/04/2018;10.07.02
Unni Hansen-Dahl;Veldig fornøyd med denne appen ..;4;19/04/2018;10.07.02
Kurt Elvevoll;"Har flere biler. Fungerer som forventet, lettvint og bra. Liker tallskiven, 
lett å stille og utvide parkeringstden. 😉👍";4;18/04/2018;10.07.02
Ramesh Schanmoogalingam;Easy;5;17/04/2018;10.06.01
Jan Tore Espe;"Applikasjonen viser betaling parkering på korrekt reg.nummer,men systemet 
har registrert parkering på et annet av mine kjøretøy noe som resulterte i 
parkeringsbot og trolig mye styr. Spent på om de ordner opp... Pass på!!";1;15/04/2018;10.07
En Google-bruker;Enkelt;4;13/04/2018;10.06.01
En Google-bruker;Vil ha mulighet til å droppe snurrehjulet, og heller taste inn klokkeslett. I tidligere versjon kunne vi velge selv..;3;11/04/2018;
odd svensson;Enkelt..;5;10/04/2018;10.06.01
Lars Bjørgum;Fungerte strålende før oppdatering. Får bare nettverksfeil nå. Vil ha den gamle tilbake!;1;04/04/2018;10.06.01
Robert Dahlén-Mathisen;Enkelt å forlenge parkeringstiden fra sengen😉;5;31/03/2018;10.06.01
Monica Johansen Haugen;Elendig og uriktige opplysninger på sin nettside. Utelater å fortelle deg viktige detaljer. Kundeservicen er den dårligste jeg har vært borte i. Styr unna. Bruk heller automaten. Ikke vært å betale 15% ekstra i parkering via easypark som ikke er easy på noen måte. Bedre hjelp å få via automaten.;1;28/03/2018;10.06.01
En Google-bruker;En fantastisk app som gjør parkeringen mye enklere. Anbefales!  Den har litt problemer med å finne sone innimellom.;5;22/03/2018;10.06.01
Tore Henningsen;Perfekt 😀;5;20/03/2018;10.06.01
Paal Saetran;Jeg synes at man skal velge bil først for så å velge sone. Nå har jeg fått bot to ganger fordi jeg har glemt å gå inn i innstillingene og velge riktig bil. Jeg bruker bilen til kona en sjelden gang i blant og glemmer da så klart å velge riktig bil. Bør være tydeligere hvilken bil man putter på parkering for.;2;17/03/2018;10.06.01
Arild Hansen;Lettvindt.;5;15/03/2018;10.06.01
Roar Gundersen;Super app.;5;13/03/2018;10.06.01
Andreas Nyman;Lett å bruke, lett å starte, forlenge og avslutte parkeringer. Men jeg burde velge bil før jeg stiller inn tiden, for når jeg kommer til en sone der jeg kun skal registrere bil så blir det unødvendige beskjed om at jeg gjør feil fordi jeg gjør på den måten jeg må gjøre det i vanlige soner. Skulle også hatt støtte for widget og Android Wear, dette er jo en app som passer utmerket til å bruke på klokken!;4;09/03/2018;10.06.01
Lopez Dõs santos;Funker forsatt ikke😒😒😒;1;05/03/2018;10.06.01
Beska Berenika;Den virker ikke lenger;1;05/03/2018;10.06.01
Jens Petter Seljebu;Har fungert utmerket til idag. Veldig deilig å kunne forlenge tiden eller kutte ned om nødvendig. Men kommer ikke inn nå, får bare opp nettverksfeil. På både Android og Apple. Fint om dere kan løse dette kjapt!;4;05/03/2018;10.06.01
Vx V;Å ta betalt for kvittering på e-post er bare latterlig;1;01/03/2018;10.05.01
Skilless;Funker ikkje etter siste oppdatering;2;01/03/2018;10.06.01
Håkon Wolden;Savner widget funksjonen som var før oppdateringen.;2;28/02/2018;10.06.01
Haakon Ramsland Hol;Fungerte ikke på min gamle lg g4 tlf.;1;28/02/2018;
Nikolay Eriksen;"Etter oppdatering så fungerer ikke PayPal. Appen er ikke ""pal"" lenger.";1;28/02/2018;10.06.01
En Google-bruker;"Etter at appen ble ""ny"" får jeg opp feilmelding uniddelbart før den starter skikkelig. Nettverksfeil, mobilen kan ikke koble opp mot internett, prøv igjen. Jeg har nett, men appen finner det visse ikke. Dermed er appen ubrukelig. Håper dere kan fikse dette.";1;26/02/2018;5.09.02
Iven Hansen;Når man fornyer parkering med et nytt døgn og det fortsatt er et par minutter igjen, blir parkeringen plutselig stoppet likevel. Kjipt å oppdage når boten ligger godt plassert på ruta.;1;25/02/2018;10.05.01
Malin Theodorsen;Ny versjon er elendig! Ikonet popper opp til stadighet på telefon, maser om at jeg skal huske å avslutte parkering!, flere timer innen den går ut! Blitt mye dårligere...funderer på å betale i automat istedet...bli bare irritert!;1;22/02/2018;10.05.01
Jan Einar Rautio;Unøyaktig på kartet i forhold til soner.  Ellers ok;5;21/02/2018;10.05.01
Kim steinar Narum;En helt grei app og enkel å bruke, men den tar livet av batteriet på tlf. Selv når jeg ikke bruker appen;2;21/02/2018;
Kåre Moen;Kanon..plages noen er det brukerfeil 🤣;5;18/02/2018;10.04.02
Bjarne Oleivsgard;Varslet nettverksproblem, måtte avinstallere og installere igjen med en parkering gående. Hvem betaler de ekstra 200 kroner i parkering?;1;17/02/2018;
Lars Skiebe Tarøy;"Brukte denne en del før, helt til jeg så at de la 15% på parkometer-prisen. Synes det er vell mye, til tross for at jeg kun hadde et abonnement uten månedsavgift. Hadde de lagt på 5%, hadde det vært greit. 15%!! Ikke tåle om😡 Takk for svar fra  EasyPark. Ja jeg vet dere er et teknologi selskap, men jeg kan fremdeles kritisere , det jeg kaller, grådighet:-) Sum-a-sumarum; jeg benytter ikke lenger deres tjenester. Men..lykke til videre :-)";1;14/02/2018;5.05
Kjetil O. Myklebust;Selv om det er mitt ansvar å sørge for å registrere rett sone, syns jeg det er veldig synd at dere bruker en unøyaktig kartløsning, som gjør at man risikerer bot ved bruk... Har alltid likt appen og kartløsningen, men nå har jeg pådratt meg parkeringsbot av å stole på at kartløsningen fungerer. Endte opp med å betale for parkering i sonen ved siden av der jeg parkerte, noe som endte i bot på 600. Var  veldig nøye med å velge den sonen som kartet viste at jeg stod i, men det er tydeligvis ikke nok med deres unøyaktige kart...;1;13/02/2018;10.05.01
Terje Svendsen;For noe drit, funker ikke og tar ikke på noen som helts slags måte 30sek. Bare søppel;1;10/02/2018;10.05.01
Aksel Henriksen;Går jo ikke an å flytte bilen innad i samme sone.  får likevel beskjed om tidsbegrensning;3;07/02/2018;10.04.03
Svein Ingve Lode;Funke greit. Men 3kr for pdf på mail - not so good.;2;31/01/2018;10.04.03
En Google-bruker;Uhørt at det koster 15% mere å bruke app;3;31/01/2018;5.09
Erling Ervik;Var bedre før.;2;26/01/2018;10.04.03
Odd Arne Selmer;Trekker to stjerner ettersom den digitale klokken er borte. Alt annet med den nye varianten er helt topp. Men hvooooorfor er den digitale klokka borte?????????;3;24/01/2018;10.04.03
Terje Andersen;Veldig bra! Avhengig på jobb!;5;24/01/2018;
Miriam Valøy;Har syntes det har fungert veldig(!) bra med Easy Park inntil den nye versjonen kom. Den fungerer ikke for meg, så jeg har sluttet å bruke den nå.;1;24/01/2018;10.04.02
Håkon H;Bra, men skjønner ikke hvorfor jeg må sendes inn i appen hver gang jeg sletter varslene i toppmenyen i Android;4;23/01/2018;10.04.03
En Google-bruker;Kort og greit det jeg trenger i hverdagen. 👍😁 Har brukt den også i Danmark gjorde att jeg som turist slapp å gå i lange baner for å passe på parkeringstiden. Men det J.... Hjulet må endres på. Ellers meget fornøyd.👌👍😁;4;22/01/2018;
Artur Stune;Jeg får ikke tilsendt kviteringen min.;2;22/01/2018;10.04.03
Torbjørn Bratli;Fungerer ikke i det hele tatt. Et par ganger hadde den funnet parkeringsplassen, men det var ikke før jeg kom tilbake til bilen etter en time. Måtte avinstallere hele skitten.;1;20/01/2018;10.04.02
