userName;content;rating;date;reviewVersion
Mikko Felt;Mahdollisuus eritellä yksityiset ja työpysäköinnit koodilla PV1YS 10€ pysäköinti rahaa;5;2016-01-03;3.19
Juha Matikainen;Olen käyttänyt vuosia ja edelleen tyytyväinen, ei tarvitse kantaa kolikoita😁;5;2016-01-03;3.19
Kimmo pyyhtiä;Toimii loistavasti,eikä tarvitse enään kolikoita kaivella.;5;2016-01-03;3.19
Juho Helminen;Loistava!!!;5;2016-01-02;3.19
Googlen käyttäjä;Ok;5;2016-01-02;3.19
Esa Ranta;10 euroa parkkirahaa SGMF koodilla, ole hyvä! Tyytyinen jo neljättä vuotta...;4;2016-01-02;3.19
Heikki Tirkkonen;Pysäköin autoni Tampereen keskustan 1 vyöhykkeelle 2 minuutin ajaksi. Tämän pysäköinnin hinta Parkman-sovelluksella maksettuna oli 62 senttiä. Sovellusta käyttäessä lyhyiden pysäköintien hinta pompsahtaa siis yli kolminkertaiseksi. En suosittele tätä sovellusta kenellekään.;1;2016-01-02;3.19
Petri Tuomioja;Toimii niinku junan vessa! 😊;5;2016-01-02;3.19
Marko räikkönen;Tosi hyvä. Koodilla HQ42 ilmaista parkkiaikaa 10,-;4;2016-01-02;3.19
Tiina Lehtimäki;Toimii niinkuin pitääkin!;5;2016-01-02;3.19
Timo Lehti;Parkkeeraus Helsingissä ja Tampereella on sujunut huomattavasti mutkattomammin. Eli kolikoiden ja parkkilippujen kanssa sähläystä. Lisäksi parkkiaikaa voi pidentää muutamalla klikkauksella. Käyttöönotto helppoa: appi puhelimeen ja parkman-tarra etulasiin. Lähestyttäessä parkkeerausaluetta puhelimen gps päälle ja parkman sovellus pyörimään. Kun parkkipaikka löytyy valitsee parkkiajan tunneissa ja minuuteissa... Ei tosiaan ole tullut yhtään parkkisakkoa Parkmanin kanssa.;5;2016-01-02;3.19
Janne Jousea;Helppo ja nopea käyttää... ei tämän yksikertaisemmaksi enää pysäköintiä pysty saamaan;5;2016-01-02;3.19
Leo Virtanen;Toimii 5/5 LG G3 puhelimessa ja ollut suuri apu Helsingissä pysäköidessä. Ei tarvii enää kolikoita kantaa mukana että saa auton parkkiin.;5;2016-01-02;3.19
Jari Alanko;Kampanjakoodi: XJ58 10 ilmainen pysäköinti 10 euroa;4;2016-01-01;3.19
yl1ss;Suosittelen. Ihan 5/5;5;2015-12-31;3.19
Erkki Koskinen;Käytä koodi RNAP, saat 10 € pysäköintiaikaa.;4;2015-12-29;
jyri jelkänen;PJMC syötä koodi ja saat 10€ alennuksen :);5;2015-12-28;3.19
Ilmari Sandelin;Käytä koodia SH2L niin saat 10€ asti ilmaisen pysäköinnin. Näppärä tapa maksaa pysäköinti.;5;2015-12-28;3.19
Googlen käyttäjä;"Erittäin loistava, kotimainen sovellus! Ei tarvitse kanniskella kolikoita mukana, ja laskutuskin toimii suoraan :) Huomattavasti parempi kuin kilpailijanne EasyPark! Vieläkö saisi tämän jotenkin integroitua Oulun Kivisydän-parkkiin ;)";5;2015-12-26;3.19
marko rintala;Hyvä värkki!;5;2015-12-24;3.19
Janne Nikanto;Loistava sovellus!;5;2015-12-15;3.16
Jani Rajala;Koodi gulf 10€ ilmasta parkkirahaa;4;2015-12-10;3.16
Korhone94;A7ZQR 10€ ilmainen pysäköinti;5;2015-12-08;3.16
Intruder74;Helpottaa pysäköintiä huomattavasti. 1PEX koodilla startti rahaa;4;2015-12-08;3.16
Niko Ylioja;FMN3Q;4;2015-12-07;3.16
Rey King Sharif;F69F 10€ ilmaiseksi heti !;5;2015-12-06;3.16
Janne Vartiainen;Toimiva sovellus;4;2015-12-06;3.16
Jani Heliniemi;Koodilla 68KCS 10€ parkkirahaa;5;2015-12-04;3.16
Liisa Mönkkönen;Helppo ja kätevä käyttää. Koodilla UI5X ilmainen pysäköinti uudelle sovelluksen lataajalle.;4;2015-12-03;3.16
Raili Ilmivalta;Ehdottoman hyvä sovellus. Todella helppo käyttää. Raportit on erinomaiset ja tässä sovelluksessa ei pysäköinnin päättymisen muistutuksesta peritä maksua...Mahtavaa!!;5;2015-12-03;3.16
Noora Saarimaa;Voin vain suositella :D *****;5;2015-12-03;3.16
Hanna Huotari;Tosin ei toimi vielä ihan joka paikassa. Välillä ärsyttää ku näkee EasyParkin kyltin ja se toimii mut ParkMan ei. Ei viittis molempia hankkia.;4;2015-12-03;3.16
Olli Parviainen;Toimii.;5;2015-12-03;3.16
Mika Reinikka;Toimii ja todella nopea ja yksinkertainen käyttää.;5;2015-12-03;3.16
Tomi Viljanen;Koodilla:  9L48  saat 10€ parkkirahaa! Loistava sovellus!!  yes;5;2015-12-03;3.16
Googlen käyttäjä;Toimii oikein hyvin.  Tästä lahjakoodia pysäköintiin 10€ Arvosta oleppa hyvä  S9FG;4;2015-12-02;3.16
Fedu Li;Koodilla JTY5 ilmaista parkkirahaa 10€ !;4;2015-11-30;3.16
Mikko Kauppinen;Koodilla ZGVM 10€ ensimmäiseen pysäköintiin;5;2015-11-30;3.16
Antti Ristolainen;C7A8;5;2015-11-27;3.16
Jouni Aho;Tällä hetkellä versio 3.16 ja toimii ja käytän ja olen melkein tyytyväinen. Jossain vaiheessa päivityksissä tuli pysäköintiajan valinnaksi päätymisajan valinta tunnin ja minuutin tarkkuudella. Vanhassa valittiin vain pysäköintiajan pituus tästä hetkestä eteenpäin x  tuntia/minuuttia. JA SE OLI KÄTEVÄÄ!  Nyt pitää katsoa, että mitä kello on ja sen mukaan säätää lopetusajan tunnit ja minutit erikseen. Voi sopia räplääjäfaneille mutta ei minulle. Kun tämä muutos tuli, lähetin heti palautetta ja ehdotin, että valikosta voisi valita kumpaa ominaisuutta käyttää. Näytettiin vihreää valoa, että näin voitaisiin tehdä - joskus. Vielä ei ole tehty! Kätevä sovellus muuten, mutta P-ajan päättymisajan räpläämisen takia vain 3 tähteä!   * * *   Sovelluksen käynnistys keskeytyy ilmoitukseen, jossa prosessi com.neligrate.parkman pysähtyi odottamatta. Ei auta uudelleenasennus eikä puhelimen buuttailu asennusyritysten ja sovelluksen poistojen välillä. Samsung Xcover GT-S5690 ja Android-versio 2.3.6. Vanha sovellusversio toimi moitteetta ja haluaa sen takaisin jostakin!!  Kiitos! Ohjeen mukainen Google Play Servicen asennus tepsi.;3;2015-11-23;3.16
Elisa Laine;Erinomainen sovellus. Koodilla 5C9W ilmainen pysäköinti.;5;2015-11-19;3.16
Mika Heikkinen;Unohtunut usein päälle ja ollut asettamaan rajaan.voisi olla toteutettu niin että kun seuranta huomata että phone liikkuu tietynmatkan ja tai nopeutta niin kysyisi onko pysäköinti loppunut. Joo tätä ei haluta ehkä ohjelmoida kun tulot pienenee....mutta olisi fiksu palvelu;4;2015-11-14;3.16
Henri Kylänpää;Etukoodia seuraavalle rekisteröinnin yhteydessä C142;4;2015-11-13;3.16
Olli K;10e koodilla EGQY;4;2015-11-12;3.16
Kalle Karhu;Koodilla: 9P5X , ilmainen pysäköinti uudelle sovelluksen lataajalle!;4;2015-11-12;3.16
Aki Halonen;BFKAS koodilla seuraavalle 10e pysäköintirahaa;5;2015-11-09;3.16
Petri Luurila;Tässä koodi jakoon: 8QM3;4;2015-11-09;3.16
Ilkka V;Koodilla VBSX 10€ ensimmäiseen pysäköintiin.;5;2015-11-09;3.16
Jarno Blomberg;10e ilmaista pysäköintirahaa koodilla ZCGB;5;2015-11-07;3.16
Mirva Rahunen;Ilmaista parkkirahaa 10euroa tällä koodilla! Ole hyvä :) Todella näppärä käyttää! Hienosti laajentunut käyttöalueet!;5;2015-11-06;3.16
Jari Kärnä;10€ ilmaista pysäköintiaikaa koodilla He12;5;2015-11-03;3.15
Terhi Heinonen;"Helppo käyttöinen,  tarpeellinen..tykkään kovasti ; ) varmasti ehdotan muillekin. .";5;2015-11-03;3.15
Kiia Koskenkorva;Ei tarvi miettiä onko rahaa mukana, tai paljonko pitäisi maksaa (kauan tarvii pysäköinti aikaa). Eikä turhia kuukausi maksuja, sellaiselle joka satunnaisesti pysäköi maksullisilla alueilla. Tykkään paljon!;5;2015-11-03;3.15
Eetu /////;Koodi 4SWJ = 10€;5;2015-11-02;3.15
Ari Wikman;"Vielä kun saadaan toimimaton ""vapaan parkkipaikan"" näyttäminen toimimaan, niin täydet 5 tähteä.";4;2015-11-02;3.16
Jyrki Kasvi;Harmittaa, etten muistanut asentaa ParkMania aiemmin. Ehdottomasti kätevin vaihtoehto.;5;2015-11-02;3.15
Googlen käyttäjä;Todella hyvä!  Tulee käytännössä myös edulliseksi. Suosittelen;5;2015-11-02;3.15
Jussi Korpela;Toimii loistavasti! Näin helppoa pysäköinnin maksamisen kuuluukin olla - hyvästi kolikot.;5;2015-11-02;3.15
Juha Riuttalahti;10€ ilmaista pysäköintiaikaa koodilla SD65Q;5;2015-11-02;3.16
Googlen käyttäjä;Kanpanijakoodi: 45J1  Saat 10 euroa parkkirahaa!!;5;2015-11-02;3.15
Henry Pihlainen;Toimii moitteettomasti!;4;2015-11-02;3.15
Jarno Ahde;Hyvästi kolikot. Satunnaiseen käyttöön todella mahtava.;5;2015-11-02;3.15
Tuomas Valve;Parasta on se, ettei tarvitse juosta mittarille ja kaivella kukkaroa, josko sopivia killinkejä löytyy. Vaikea keksiä parannettavaa.;5;2015-11-02;3.15
Ensio Korpinen;Erittäin kätevä;5;2015-11-02;3.15
Manu Koro;DXMZ 10e parkkirahaa!;5;2015-10-31;3.15
Hannu Haapalehto;10 eur koodilla G8LZQ parkkeeraukseen;5;2015-10-29;3.15
Matti Puumalainen;10e = 9WKJ;4;2015-10-28;3.15
Markku Lamminen;Loisto ohjelma.. tällä koodilla: 349H saat 10€ parkkiaikaa!!;5;2015-10-19;3.15
Harri Ovaska;Ideana hyvä. Myös tällä koodilla saa B8QT 10€ parkki aikaa.;4;2015-10-19;3.15
Heidi Virtanen;Hyvin toimii ja tosi helppo käyttää :) 10e ilmasta parkkiaikaa koodilla: E8ZM :);5;2015-10-16;3.15
Jossu;Tästä koodia UFMU;5;2015-10-15;3.15
Sami Saario;Ilmaista parkkiaikaa koodilla 11TR;5;2015-10-15;3.15
timo rintala;Hyvä;5;2015-10-12;
Tapani Saunamäki;Tää on ihan huippu, hyvä hinta ja ei tule ihan törkeesti kuitteja vaan kuun lopussa koontina. Suosittelen vahvasti kaikille jotka joutuu pelaa kuittien kanssa.;5;2015-10-09;3.15
Reino Pesonen;Kyllä aivan ehdoton. Tässä 10€ koodilla PARP;5;2015-10-09;3.15
Sonja Lius;Koodi: BNWE;4;2015-10-08;3.15
Pasi Lötjönen;Toimiva ja todella helppokäyttöinen. Myös laskutus on sujuvaa ja kuitit selkeitä.  Kampanjakoodilla 5Q2D saat ilmaisen pysäköinnin 10€ asti.;5;2015-10-08;3.15
Pauli Vettenranta;Plussaa myös ominaisuudesta, että kuitit saa todella kätevästi lähetettyä sähköpostiin. Tästä vielä jollekin 10€ ilmasta pysäköintiaikaa: ZPFS;5;2015-10-08;3.15
Voutsa;Helppo, kätevä!!;5;2015-10-06;3.15
Tanja Ruhala;Hyvä! Tällä koodilla: R24E 10€ parkkirahaa! ☺;4;2015-10-06;3.15
J Sainio;Toimii hienosti;5;2015-10-05;3.15
Paula Kettunen;Helppo ja toimiva parkkimaksusovellus. Tykkään.;5;2015-10-02;3.15
Juha Koisaari;Maksat vain käytetystä ajasta  eikä parkkisakkoja;5;2015-10-02;3.15
Liisa Mild;Loistava sovellus - nopea ja kätevä!;5;2015-10-02;3.15
Markku Aurora;Todella hyvä ja toimiva sovellus, ei voi kuin suositella.;5;2015-10-02;3.15
Petri Surakka;Paikantaa nopeasti, helppo aloittaa ja lopettaa pysäköinti. Ei enää ikinä kolikkostressiä pysäköinnissä. Paras sovellus pitkään aikaan.;5;2015-10-02;3.15
Vili Mikkola;Aivan ehdoton appi ! :);5;2015-10-02;3.15
Riku Karonen;Toimii!;5;2015-10-01;3.15
Teppo Salminen;Erinomainen ja toimiva.;5;2015-10-01;3.15
Olavi Ruohomaa;Toimii. Helppo käyttää.;5;2015-10-01;3.15
Kikka Kalliomäki;Helppo käyttää, selkeästi tieto saatavilla;5;2015-09-30;3.15
Jere Ylönen;Mutta ei anna hyväksyä koodeja aina? Koodi: VYEW;4;2015-09-28;3.15
Ville Joutseno;Koodi CX9M niin 10€ pysäköinti. Suosittelen!;5;2015-09-28;3.15
Jarkko Mehtälä;Koodi GJAS;5;2015-09-27;3.15
Matti Muuriaisniemi;Koodilla 5L8L 10€ parkkirahaa;5;2015-09-25;3.15
Oleg Jr;Toimii todella hyvin! Helppo käyttöinen ja luotettava! Huomattavasti parempi kuin kilpailijan sovellus. Kampanjakoodilla  yksi Ilmainen pysäköinti (10e) W6SB;5;2015-09-25;3.15
Oliver Kostia;W2AE;4;2015-09-25;3.15
marko laakso;Toimii😊;5;2015-09-23;3.15
Heikki Autio;XBT3, siitä 10e ilmaista pysäköintiaikaa;5;2015-09-22;3.15
Mika Vuorenlehto;Koodilla Q715;4;2015-09-20;3.15
Tubehakki;Nopea käyttöönotto ja helppo käyttöliittymä.;5;2015-09-20;3.15
Googlen käyttäjä;Toimii hyvin. Kampanjakoodilla 4C9LQ 10€ ilmaista parkkirahaa.;5;2015-09-18;3.15
Ilias Gamilis;Nyt Promokoodilla 5NK5 saat 10€ käytettäväksi ParkMan tilillesi!;5;2015-09-17;3.15
Janina S.;Ollut hyvä. Ilmaista pysäköintiaikaa koodilla J7QQQ;4;2015-09-16;3.15
Ahti-Tapio Rieppo;Ilmaista parkkiaikaa koodilla: E896;1;2015-09-14;3.15
Donna Leppäpuska;FDWDS;5;2015-09-14;3.15
Jouko Mäkelä;Sulle ja mulle ilmainen max 10€ pysäköinti koodilla PXBQ;4;2015-09-13;
Jarmo Lindstöm;Tunsin tulleeni easyparkissa huijatuksi. Parkman on edullisempi ja paljon parempi.;5;2015-09-13;3.15
Jari Mikkonen;10€ ilmaista pysäköinti aikaa koodi CPBV;5;2015-09-12;3.15
Jari Asp;Hyödyllinen ja toimiva appis.;4;2015-09-10;3.15
Marko;Koodi 81N9;4;2015-09-10;3.15
Arhontoula Roditou;Ilmaista parkkirahaa ZNEE;4;2015-09-09;3.15
Je Vi;Voiko pysäköinnin maksaminen enää olla helpompaa. Saat myös 10€ rahaa pysäköintiisi käyttämällä koodia FJVG;5;2015-09-08;3.14
Googlen käyttäjä;Tässä sinulle koodi jolla lunastat 10€ limaista parkki aikaa: CUTV;5;2015-09-08;3.14
Sampsa Raatikainen;Viidelle 10€ koodi, 4438Q;3;2015-09-06;3.14
Izet Lajqi;Mulle ei tullut 10 €;1;2015-09-06;3.15
Joni Kovanen;Ilmasta parkkiaikaa ARXX;4;2015-09-03;3.14
Harri Leppänen;Loistava  sovellus pysäköinnin  maksamiseen. Käytä koodia DR49 liittyessäsi palveluun, niin saat 10e ilmaista pysäköinti aikaa.;5;2015-09-03;3.14
Waltteri Palonen;kympillä parkkirahaa YJBU;5;2015-09-02;3.14
Anna Kaakkolammi;Tästä ilmaista parkkirahaa 10e koodilla N1T9;5;2015-09-02;3.14
Jaana Nieminen;Toimii loistavasti;5;2015-09-02;3.14
Mika Pullinen;Toimii todella hyvin.;5;2015-09-02;3.14
Virpi Sipilä;Todlela kätevä ratkaisu parkkeeraukseen!;5;2015-09-02;3.14
Mika Koistinen;Toimiva sovellus, ja kiitettävästi ovat saaneet kaupunkeja mukaan.  säästää kun ei ennakkoon tarvitse maksaa.;5;2015-09-02;3.14
Mikko Ruohonen;Ei vois parempaa olla ku Parkman :) halvempi kun easypark nii ja 10€ ilmast pysäköintiä kun lataa sovelluksen,rekisteröityy ja laittaa kampanjakoodin QZY9Q;5;2015-09-02;3.14
Panu Forsman;Toimiva ja helppo käyttöinen.;5;2015-09-02;3.14
Jemina Aromaa;Toimii hyvin!;5;2015-09-02;3.14
Arto Sevon;ja yllättävän monessa paikassa;5;2015-09-01;3.14
Mika Alho;Ei tartte raahata kolikoita mukana ,  eikä kokoajan väijyä kelloa tai juosta kieli vyön alla lisäämään parkkirahaa;5;2015-09-01;3.14
Robert S;Tästä ilmaiseksi 10€ parkkirahaa tällä kampanjakoodilla: JJMU;5;2015-09-01;3.14
Peter Josefsson;Hieno ja toimiva apsi. Tuosta 🅿 aikaa  7MLK;5;2015-09-01;3.14
Hannu Kajava;Ladatessasi sovelluksen syötä seuraava koodi niin saat ilmaista parkkirahaa VDBWQ;5;2015-08-31;3.14
Niklas Friberg;Ei hyväksy visa electron korttia;2;2015-08-31;3.14
Janne Järvinen;Tekee mitä lupaa! Koodilla QS7V saat seuraavan pysäköinnin ilmaiseksi.;5;2015-08-28;3.14
Joona Vainio;:) Tässä koodi ilmaiseen parkkiaikaan! XNMH;5;2015-08-27;3.14
sami rytkönen;Parkkisovellus, joka ei tiedä pysäköintikieltoalueita, mutta laskuttaa silti on hyödytön ja käyttöehdot arveluttavat. Älä asenna ja säästä samalla 80eur.;1;2015-08-26;3.14
Jonne Viianen;Toimii hyvin, mutta tarvitsee enemmän käyttäjiä. Koodilla A5RJ saa 25 e rahaa pysäköintiin;5;2015-08-23;3.13
Jani Nurminen;hyvin toimii ja helppokäyttöinen. ja koodilla NYMS SAA 10e parkkirahaa.;3;2015-08-22;3.13
Janne Ström;Voit unohtaa kolikot. Maksat vain oikeasta pysäköintiajasta. Lataa ja syötä koodi: XQ97 saat 10e ilmaista pysäköintiaikaa.;4;2015-08-22;3.13
Timo Pasanen;Lataa ja käytä kampanjakoodia 8SPP niin saat ilmaista pysäköintiaikaa.;5;2015-08-19;3.13
Sami Vaahtikari;Tekee mitä lupaa;5;2015-08-18;3.13
VanhaErkki;Koodilla HFT1 lisää ilmaista harjoittelus 😊;3;2015-08-16;3.13
Hannu Kapulainen;Rakastan tätä sovellusta , parkki ei voi olla helpompaa.. 10+;5;2015-08-16;3.13
Jorma Kainulainen;Lataa niin saat ilmaista pysäköintiaikaa 10€. Koodilla 1NV5;5;2015-08-16;3.13
Timo Pirskanen;Koodilla AEKM  kympillä parkkiaikaa.;4;2015-08-16;3.13
Joonas Fountain;ATTV koodilla saat ilmaista parkkirahaa;4;2015-08-15;3.13
Mika Kontiainen;Helppo käyttää :-) 10€ pysäköinti koodilla JWP2;5;2015-08-15;3.13
Juha Kärkimaa;Sopivaa kun ei tarvitse kanniskella pikkurahaa. Kuitti hyvä lisä verotukseen;5;2015-08-11;3.13
Markus Lilja;Nopea maksaa pysäköinti ja toimii erinomaisesti.;5;2015-08-10;3.13
Johannes Tuomaanpoika;Koodi: ZWWJ seuraava pysäköinti ilmaiseksi (10€ asti).;4;2015-08-10;3.13
Olli Jalonen;Ja tuosta koodilla ilmaista pysäköintiä: CRUK. Olepa hyvä!;5;2015-08-10;3.13
Hello R;Erittäin toimiva. Liittyessäsi saat 10 e pysäköintiaikaa koodilla 3NLX.;5;2015-08-08;3.13
Tuomo Sundqvist;S38F koodilla 10€ ilmaista pysäköintiaikaa, olkaa hyvät ja käyttäkää vapaasti!;5;2015-08-06;3.13
Aki Syren;Lataa ja saat 10€ pysäköintiaikaa koodilla K9SA;5;2015-08-05;3.13
Pete H;Lataa sovellus ja käytä koodia A3DLQ niin saat 10e ilmaista pysäköintiä.;5;2015-08-03;3.12
Rosa Lindgren;10 eurolla ilmaista parkkiaikaa koodilla dac5;5;2015-08-03;3.12
Chaufer;Ja kun käytät koodia 8C6OQ Saat ilmaisen pysäköinnin. (Max. 10 €);5;2015-08-03;3.12
Petteri Kyrönlahti;"Hieman kallis ""aloitusmaksu"", mutta palvelun laatu loistava.";4;2015-08-03;3.12
Susanna Alanen;Kätevä ja helppo.;5;2015-08-03;3.12
Marjut Laakkonen;Hyvin toimii ja auttaa aina hädässä, kun ei ole kolikoita! Helppo apsi.;5;2015-08-02;2.96
Heikki Nylund;Tää vaan toimii...  edelleen paras!;5;2015-08-02;3.12
Andy W;Pysäköintiä;5;2015-08-02;3.12
Linda Leskinen;Tosi hyvä sovellus. 10 euron alennuskoodi 3DTM;5;2015-07-29;3.12
Juri Pelkonen;Kerrassaan verraton.;5;2015-07-24;3.12
Niko Petrelius;Toimii hyvin ja helppo käyttää. Käytä tätä koodia saat 10€ ilmaista parkki aikaa 7GV4;5;2015-07-21;3.11
Marko Rautavesi;Tervemenoa tilanteet kun maksuautomaatissa on kaljapullonkorkki raha-aukossa, joku etsimässä pohjattomasta kassistaan kolikoita 20 minuuttia tai lähin kolikko 3km päässä olevassa kioskissa jonne pitäisi mennä rikkomaan 20€ seteli jos sattuu ensin  löytämään jostain pankkiautomaatin...   Tuosta uudelle käyttäjälle ensimmäiseen pysäköintiin max 10€:lla ilmaista pysäköintiaikaa. Koodi: 9FN8;5;2015-07-16;3.11
Sami Saksa;Electronin kanssa hankaluuksia saada toimimaan, ja kympillä p-aikaa kun rekisteröi koodilla 5CCG;4;2015-07-16;3.11
Erno Jaatinen;Tosi hyvä ja helppo sovellus. Koodilla TWXES saa vielä 10€ parkkirahaa;5;2015-07-15;3.11
Mikko Lakeus;Ilmaista pysäköintiä koodilla: 9P1X;5;2015-07-09;3.1
Alexi's Kitchen;hyvää;5;2015-07-04;3.1
jori pöyhönen;toimii hyvin;5;2015-07-03;3.1
Ari Jalokinos;Tekee minkä lupaa, lisäksi karttasovellus on nopea ja tarkka.  Helppo käyttää, eikä tarvitse ladata rahaa, kortin tiedot riittää.;4;2015-07-02;3.1
Hannu Vuori;Mainio keksintö. Ei tarvitse tietää ennakkoon, kuinka kauan tarvitsee parkkipaikkaa, eikä etsiskellä lippuautomaattia ja siihen sopivaa maksuvälinettä. Tarpeeksi monta kertaa kun tuota tekee pakkasessa tai rankkasateessa vain huomatakseen, ettei automaatti toimi joko ollenkaan tai ei juuri sinun kortillasi, alkaa arvostaa homman hoitamista rauhassa omassa autossa istuen.;5;2015-07-02;3.1
Late Fenander;Loistava sovellus. Käytät pysäköintiin juuri sen verran rahaa kun todellisuudessa pysäköinti aika on. Autoon ei enää tarvitse kerätä kolikoita, eikä parkkimittareita etsiä. Muihin vastaaviin verrattuna ParkMan on kuukausimaksuton, mistä lisäpointsit.;5;2015-07-02;3.1
Ari Westen;Suosittelen!;5;2015-07-02;3.1
Markus Peltola;"Nyt on menossa jo toinen auto ja parkman kulkee edelleen mukana. Kauhulla muistelen ""Nosta 20e, etsi kiska, osta sälää, maksa pysäköinti""-rumbaa.";5;2015-07-02;3.1
Esa Ojala;Erinomainen. Selkeä ja luotettava.;5;2015-07-01;3.1
Mikko Koskinen;Koodilla PT2M ilmainen 10€ rahaa sovellukseen.;4;2015-06-24;3.1
suvi tammisto;Ilmaista parkkirahaa koodilla 8NS8F ! :);5;2015-06-23;3.05
Marko Haapanen;Hyvin toimii!;5;2015-06-23;3.1
Teemu Visulaaka;Toimii;4;2015-06-23;3.1
Henri Tikkanen;Kätevä ja helppokäyttöinen!;5;2015-06-22;3.05
Elif Sener;Tällä koodilla 10 e ilmaista parkkirahaa GTM4 !! :);4;2015-06-17;3.05
Juha Koponen;Ja koodilla R6D6A saat 10€ edestä pysäköintiaikaa;5;2015-06-17;3.05
Sami Laitala;Hyvin toimiva sovellus. Sujuu parkkeeraminen Seinäjoella näppärästi! :) ps, käytä koodia X6VQ niin saat 10e ilmaista parkkiaikaa.;5;2015-06-14;3.05
Kari Kuusinen;Todella mainio sovellus;5;2015-06-13;3.05
Vesku Vaittinen;Koodilla GHEC saat 10€ parkkirahaa!!;5;2015-06-12;3.05
eino väärä;Todella kätevä esim, keskikaupungilla;5;2015-06-09;
Jaana Selander-Tervakari;Tämä on todella kätevä, ei tarvi etsiä parkkikolikoiden vaihtajaa tms tai murehtia et ehtiikö lisäämään kolikoita. Suosittelen.;5;2015-06-02;3.06
Matti Oksanen;Näppärä käyttää, ja maksat vain siitä ajasta jonka olet parkissa. Kehitys kehittyy myös parkkeerauksessa, kiitos siitä!;5;2015-05-27;3.05
Valtteri Jokila;Erittäin kätevä ja toimiva, syötä alennuskoodi XAML niin saat 10€ ilmaista pysäköintirahaa.;5;2015-05-26;3.06
Jussi Kauppinen;Koodilla 519M saat 10€ parkkitilillesi!;5;2015-05-23;3.05
Heli Hei;Koodilla JX7S saat parkkirahaa 10€;4;2015-05-20;3.05
Millie Beads;Koodilla PQGKQ saat 10€  ilmaisen pysäköinnin .;5;2015-05-18;3.05
Jarkko Latvala;Ei tarvitse aina etsiä parkkimittaria ja kolikoita taskunpohjalta. Ja pysäköintiajan lisääminen etänä on ehkä paras ominaisuus;5;2015-05-13;3.05
esa hirvonen;Ei tarvi enää juosta lisäämään rahaa mittariin.  käytä koodia ZNG5S, niin saat 10 € parkkirahaa ensimmäiseen pysäköintiisi.;4;2015-05-10;3.05
Kaija-Liisa Kuusisto;Mainio sovellus;5;2015-05-07;3.05
Markku Hohtari;Sovelluksen käyttö helppoa ja nopeaa. Todella vaivaton ja joustava palvelu keskustan vaihteleviin pysäköintitarpeisiin.;5;2015-05-07;3.05
Toni Laaksonen;Vielä kun saisi syöttää tarkan ajan koska pysäköinti aika päättyy, niin olisi täydellinen.;4;2015-05-07;
